7,53,98,item_076_frame_001835_roi_1.png,256,256
5,159,121,item_076_frame_001835_roi_1.png,256,256
1,188,87,item_076_frame_001835_roi_1.png,256,256
2,88,142,item_076_frame_001835_roi_1.png,256,256
6,48,176,item_076_frame_001835_roi_1.png,256,256
4,157,196,item_076_frame_001835_roi_1.png,256,256
0,190,160,item_076_frame_001835_roi_1.png,256,256
3,84,61,item_082_frame_001980_roi_1.png,256,256
7,41,88,item_082_frame_001980_roi_1.png,256,256
5,147,108,item_082_frame_001980_roi_1.png,256,256
1,191,86,item_082_frame_001980_roi_1.png,256,256
2,93,159,item_082_frame_001980_roi_1.png,256,256
6,23,176,item_082_frame_001980_roi_1.png,256,256
4,153,193,item_082_frame_001980_roi_1.png,256,256
0,194,176,item_082_frame_001980_roi_1.png,256,256
3,76,64,item_086_frame_002076_roi_1.png,256,256
7,43,83,item_086_frame_002076_roi_1.png,256,256
5,157,110,item_086_frame_002076_roi_1.png,256,256
1,196,87,item_086_frame_002076_roi_1.png,256,256
2,93,161,item_086_frame_002076_roi_1.png,256,256
6,43,172,item_086_frame_002076_roi_1.png,256,256
4,149,195,item_086_frame_002076_roi_1.png,256,256
0,188,186,item_086_frame_002076_roi_1.png,256,256
3,60,133,item_100_frame_002414_roi_1.png,256,256
7,133,47,item_100_frame_002414_roi_1.png,256,256
5,179,66,item_100_frame_002414_roi_1.png,256,256
1,121,130,item_100_frame_002414_roi_1.png,256,256
2,93,206,item_100_frame_002414_roi_1.png,256,256
6,174,120,item_100_frame_002414_roi_1.png,256,256
4,224,129,item_100_frame_002414_roi_1.png,256,256
0,158,203,item_100_frame_002414_roi_1.png,256,256
3,62,116,item_104_frame_002511_roi_1.png,256,256
7,116,21,item_104_frame_002511_roi_1.png,256,256
5,185,38,item_104_frame_002511_roi_1.png,256,256
1,121,111,item_104_frame_002511_roi_1.png,256,256
2,93,192,item_104_frame_002511_roi_1.png,256,256
6,154,89,item_104_frame_002511_roi_1.png,256,256
4,220,98,item_104_frame_002511_roi_1.png,256,256
0,161,191,item_104_frame_002511_roi_1.png,256,256
3,70,77,item_106_frame_002559_roi_1.png,256,256
7,51,130,item_106_frame_002559_roi_1.png,256,256
5,161,158,item_106_frame_002559_roi_1.png,256,256
1,177,104,item_106_frame_002559_roi_1.png,256,256
2,80,137,item_106_frame_002559_roi_1.png,256,256
6,57,174,item_106_frame_002559_roi_1.png,256,256
4,159,209,item_106_frame_002559_roi_1.png,256,256
0,181,167,item_106_frame_002559_roi_1.png,256,256
3,47,128,item_110_frame_002656_roi_1.png,256,256
7,96,58,item_110_frame_002656_roi_1.png,256,256
5,185,71,item_110_frame_002656_roi_1.png,256,256
1,134,135,item_110_frame_002656_roi_1.png,256,256
2,70,197,item_110_frame_002656_roi_1.png,256,256
6,112,107,item_110_frame_002656_roi_1.png,256,256
4,207,119,item_110_frame_002656_roi_1.png,256,256
0,157,208,item_110_frame_002656_roi_1.png,256,256
3,77,64,item_112_frame_002704_roi_1.png,256,256
7,48,118,item_112_frame_002704_roi_1.png,256,256
5,160,159,item_112_frame_002704_roi_1.png,256,256
1,187,80,item_112_frame_002704_roi_1.png,256,256
2,75,110,item_112_frame_002704_roi_1.png,256,256
6,50,177,item_112_frame_002704_roi_1.png,256,256
4,150,203,item_112_frame_002704_roi_1.png,256,256
0,179,131,item_112_frame_002704_roi_1.png,256,256
